id_transaccion,fecha,id_cliente,tipo_producto,monto,moneda,tasa_interes,plazo_dias,canal,estado,sucursal,monto_COP,nombre,tipo_documento,numero_documento,segmento,ciudad,fecha_alta,contacto,productos,activo,estado_cliente
500244,2024-11-19,1030,CDT,40219102.0,COP,"0,081",180,Cajero,Pendiente,Cartagena,40219102.0,Sofia Ramirez ,NIT,530802345,Premium,Bogotá,2022-12-11,"{'email': 'sofia.ramirez@outlook.com', 'telefono': '3238952955'}",['Credito'],False,Sofia Ramirez 
500395,2024-08-25,1002,Cuenta Corriente,1645198.0,USD,0,0,App,Pendiente,Cartagena,6580792000.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500036,2023-09-17,1022,CDT,35281348.0,COP,"0,098",180,Web,Pendiente,Bogotá,35281348.0,LUCIA FERNANDEZ,C.C.,446669194,Sin segmento,Medellín,2022-08-18,"{'email': 'lucia.fernandez@outlook.com', 'telefono': ''}","['Credito', 'Cuenta Corriente']",True,LUCIA FERNANDEZ
500334,2024-03-07,1015,CDT,0.0,COP,10.38,365 ,Oficina,Aprobada,Sin sucursal,0.0,Daniela Suarez,C.C.,81551884,Personal,Bogotá,2019-07-23,,['Cuenta Ahorros'],False,Daniela Suarez
500315,2024-10-26,1033,Cuenta Corriente,4978963.0,COP,0,0,Web,Pendiente,Cali,4978963.0,Ana Maria Rojas,C.C.,726938389,Premium,Bucaramanga,2021-08-06,{'telefono': '3107225042'},"['Cuenta Corriente', 'Credito', 'Cuenta Ahorros']",True,Ana Maria Rojas
500261,2024-08-23,1050,Cuenta de Ahorros,7743272.0,COP,0,-,App,Aprobada,Bogotá,7743272.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500018,2024-08-02,1025,CDT,32384580.0,COP,11.9 ,0,App,En proceso,Sin sucursal,32384580.0,Felipe  Cardenas,NIT,620931459,Premium,Bogotá,,,['Cuenta Ahorros'],False,Felipe  Cardenas
500064,2024-11-14,1006,Cuenta de Ahorros,0.0,COP,0,-,App,Pendiente,Cali,0.0,SANTIAGO VARGAS,C.C.,147468722,Personal,Bogotá,2022-07-10,"{'email': 'santiago.vargas@outlook.com', 'telefono': '(607) 732 7764'}","['CDT', 'Cuenta Corriente', 'Cuenta Ahorros']",False,SANTIAGO VARGAS
500066,2024-08-06,1049,CDT,48057065.0,COP,12.68,365 ,Web,Pendiente,Cali,48057065.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
500309,2024-04-11,1021,Cuenta Corriente,9704997.0,COP,0,0,Web,Aprobada,Medellín,9704997.0,Daniela Suarez,Sin tipo documento,,Premium,Pereira,2023-03-19,"{'email': 'daniela.suarez@empresa.com.co', 'telefono': ''}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",True,Daniela Suarez
500389,2024-02-28,1016,Crédito,94688983.0,COP,12.7 ,365 ,Oficina,Rechazada,Sin sucursal,94688983.0,Nicolas  Romero,C.C.,907703101,Premium,Bogotá,2021-07-22,,"['Credito', 'Cuenta Ahorros', 'CDT']",False,Nicolas  Romero
500230,2024-03-16,1035,CDT,64395081.0,COP,"13,7",0,App,Rechazada,Cali,64395081.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500174,2024-11-14,1007,Cuenta de Ahorros,4018625.0,COP,0,0,Web,Rechazada,Bucaramanga,4018625.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500352,2024-05-24,1047,Cuenta Corriente,4529400.0,COP,0,0,App,Pendiente,Barranquilla,4529400.0,Logistica Express SA,NIT,871027971-2,Empresarial,Barranquilla,2022-07-03,,,True,Logistica Express SA
500204,2024-12-07,1008,CDT,34005777.0,COP,12.67,0,Cajero,Aprobada,Bogotá,34005777.0,LUCIA FERNANDEZ,C.C.,450758146,Premium,Bogotá,2022-07-08,{'telefono': '3269076238'},"['Credito', 'Cuenta Ahorros']",True,LUCIA FERNANDEZ
500158,2024-12-28,1012,Cuenta de Ahorros,1167504200.0,COP,0,0,App,Aprobada,Bogotá,1167504200.0,Sofia Ramirez ,NIT,835079380,Premium,Cúcuta,2022-09-05,"{'email': 'sofia.ramirez@empresa.com.co', 'telefono': '+57 324 493 2334'}","['Cuenta Corriente', 'CDT']",True,Sofia Ramirez 
500378,2024-12-09,1013,CDT,49096276.0,COP,0,365 ,App,Aprobada,Cali,49096276.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500202,2024-11-21,1013,Cuenta de Ahorros,13587245.0,COP,0,0,Web,Aprobada,Barranquilla,13587245.0,Camila Ortiz,C.C.,107445646,Premium,Pereira,2019-10-04,{'telefono': ''},"['CDT', 'Cuenta Corriente', 'Credito']",False,Camila Ortiz
500024,2024-12-22,1043,Cuenta de Ahorros,1091943.0,Sin categoría,0,0,Oficina,Aprobada,Sin sucursal,1091943.0,Logistica Express SA,NIT,864182544-0,Empresarial,Medellín,2019-12-28,"{'email': 'logistica.express.sa@empresa.com.co', 'telefono': '+57 312 842 4100'}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",1,Logistica Express SA
500050,2024-12-26,1030,CDT,72919520.0,COP,"13,8",180,Web,Aprobada,Bogotá,72919520.0,Sofia Ramirez ,NIT,530802345,Premium,Bogotá,2022-12-11,"{'email': 'sofia.ramirez@outlook.com', 'telefono': '3238952955'}",['Credito'],False,Sofia Ramirez 
500195,2024-11-14,1037,Cuenta de Ahorros,5358209.0,COP,0,0,Web,Aprobada,Sin sucursal,5358209.0,Gabriela Nino,C.C.,907258312,Personal,Cúcuta,2019-12-02,{'telefono': '+57 324 789 8621'},,True,Gabriela Nino
500056,2024-05-07,1007,CDT,535737425.0,COP,"11,4",180,Web,Pendiente,Bogotá,535737425.0,SANTIAGO VARGAS,NIT,521686778,Premium,Manizales,2021-07-11,"{'email': 'santiago.vargas@hotmail.com', 'telefono': ''}",,False,SANTIAGO VARGAS
500296,2024-03-06,1001,Cuenta Corriente,1042918900.0,COP,0,0,Web,Aprobada,Medellín,1042918900.0,María José Álvarez,C.C.,183324205,Premium,Cali,2023-10-22,"{'email': 'maria.jose.alvarez@hotmail.com', 'telefono': '3255808277'}","['Credito', 'CDT', 'Cuenta Ahorros']",False,María José Álvarez
500161,2024-06-16,1002,CDT,75510777.0,COP,0,90,Web,Aprobada,Medellín,75510777.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500053,2024-07-23,1025,CDT,36100170.0,COP,11.96,90,Oficina,Rechazada,Bogotá,36100170.0,Felipe  Cardenas,NIT,620931459,Premium,Bogotá,,,['Cuenta Ahorros'],False,Felipe  Cardenas
500103,2024-11-28,1026,CDT,40484475.0,Sin categoría,"9,1",0,App,Aprobada,Cali,40484475.0,Gabriela Nino,C.C.,309617176,Premium,Cúcuta,2019-07-13,"{'email': 'gabriela.nino@empresa.com.co', 'telefono': '(602) 211 3244'}",['CDT'],False,Gabriela Nino
500276,2024-05-02,1004,CDT,22814787.0,COP,10.34,0,Oficina,Rechazada,Barranquilla,22814787.0,Isabella Diaz,C.C.,342601915,Premium,Medellín,2022-01-07,"{'email': 'isabella.diaz@empresa.com.co', 'telefono': '3138849654'}",['Cuenta Ahorros'],True,Isabella Diaz
500399,2024-05-01,1034,CDT,60924321.0,COP,10.3 ,180,Cajero,Pendiente,Bucaramanga,60924321.0,María José Álvarez,C.C.,446377174,Sin segmento,Barranquilla,2023-05-10,"{'email': 'maria.jose.alvarez@gmail.com', 'telefono': '+57 318 531 9380'}",['Cuenta Corriente'],True,María José Álvarez
500330,2024-08-09,1022,Crédito,27691384.0,COP,"11,6",360,Web,Rechazada,Bucaramanga,27691384.0,LUCIA FERNANDEZ,C.C.,446669194,Sin segmento,Medellín,2022-08-18,"{'email': 'lucia.fernandez@outlook.com', 'telefono': ''}","['Credito', 'Cuenta Corriente']",True,LUCIA FERNANDEZ
500171,2024-12-23,1024,CDT,55764084.0,COP,9.08,0,App,Aprobada,Barranquilla,55764084.0,Isabella Diaz,Sin tipo documento,,Personal,Medellín,2021-12-23,"{'email': 'isabella.diaz@outlook.com', 'telefono': '3275015557'}","['Cuenta Ahorros', 'Cuenta Corriente', 'CDT']",False,Isabella Diaz
500365,2024-11-23,1040,Cuenta de Ahorros,10688355.0,COP,0,0,Cajero,Aprobada,Sin sucursal,10688355.0,Camila Ortiz,Sin tipo documento,,Sin segmento,Cali,2020-05-03,{'telefono': '+57 311 823 3229'},"['Credito', 'Cuenta Corriente', 'CDT']",True,Camila Ortiz
500212,2024-03-18,1011,CDT,228487750.0,COP,9.4 ,365 ,Web,Aprobada,Barranquilla,228487750.0,SANTIAGO VARGAS,NIT,339147326,Premium,Cali,2022-11-27,{'telefono': '(602) 560 7689'},['Cuenta Corriente'],False,SANTIAGO VARGAS
500061,2024-05-26,1045,Cuenta de Ahorros,-3041963.0,COP,0,0,Web,Aprobada,Cartagena,-3041963.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500213,2024-02-23,1035,Cuenta Corriente,1083773500.0,COP,0,0,App,En proceso,Cali,1083773500.0,Juan  Perez,C.C.,103903237,Premium,Medellín,2021-12-28,"{'email': 'juan.perez@gmail.com', 'telefono': ''}",['Credito'],True,Juan  Perez
500277,2024-04-14,1023,Cuenta de Ahorros,1235184590.0,COP,0,0,Cajero,Aprobada,Cali,1235184590.0,Gabriela Nino,NIT,200660305,Personal,Cúcuta,2023-11-11,"{'email': 'gabriela.nino@outlook.com', 'telefono': '(603) 515 1432'}","['CDT', 'Credito', 'Cuenta Corriente']",False,Gabriela Nino
500311,2024-11-12,1028,CDT,0.0,USD,8.98,0,App,Pendiente,Cali,0.0,Juan  Perez,NIT,631851520,Premium,Pereira,2019-03-27,"{'email': 'juan.perez@outlook.com', 'telefono': '3106763370'}",['Credito'],True,Juan  Perez
500015,2024-02-21,1045,Cuenta de Ahorros,5649088.0,COP,0,0,Cajero,Aprobada,Bogotá,5649088.0,TecnoSoluciones SAS,NIT,895649166-7,Empresarial,Cali,2019-01-23,"{'email': 'tecnosoluciones.sas@hotmail.com', 'telefono': ''}","['Credito', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
500127,2024-11-27,1046,Cuenta de Ahorros,7993963.0,COP,0,0,Oficina,En proceso,Barranquilla,7993963.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500052,2024-03-03,1042,CDT,15515157.0,COP,10.04,0,Oficina,Rechazada,Sin sucursal,15515157.0,TecnoSoluciones SAS,NIT,839022478-5,PYME,Bucaramanga,2019-03-13,"{'email': 'tecnosoluciones.sas@outlook.com', 'telefono': '(602) 713 6034'}","['Cuenta Ahorros', 'Credito']",0,TecnoSoluciones SAS
500045,2024-05-19,1044,CDT,7906231200.0,Sin categoría,"12,0",0,Cajero,Rechazada,Bucaramanga,7906231200.0,Alimentos La Cosecha,NIT,806768972-4,Empresarial,Cali,2019-11-26,,"['Cuenta Corriente', 'CDT', 'Credito']",True,Alimentos La Cosecha
500176,2024-05-15,1046,Cuenta de Ahorros,171283225.0,COP,0,0,Cajero,Rechazada,Cali,171283225.0,  Agroexportadora Valle ,NIT,895639767-7,PYME,Cartagena,2020-01-12,{'telefono': '3100851835'},"['CDT', 'Credito', 'Cuenta Corriente']",True,  Agroexportadora Valle 
500022,2024-11-25,1014,Cuenta de Ahorros,11354955.0,COP,0,-,App,Aprobada,Cartagena,11354955.0,SANTIAGO VARGAS,NIT,291311700,Personal,Cali,2019-11-01,,"['Credito', 'CDT', 'Cuenta Ahorros']",True,SANTIAGO VARGAS
500144,2024-11-28,1002,Cuenta de Ahorros,40781825.0,COP,0,-,Web,Pendiente,Bogotá,40781825.0,Daniela Suarez,C.C.,670318744,Personal,Bogotá,2021-02-02,{'telefono': '+57 328 679 1978'},"['Cuenta Ahorros', 'CDT']",True,Daniela Suarez
500208,2024-01-17,1049,Cuenta de Ahorros,11177444.0,COP,0,0,Cajero,Pendiente,Bogotá,11177444.0,TecnoSoluciones SAS,NIT,804895887-9,Empresarial,Cali,2019-06-25,,['CDT'],True,TecnoSoluciones SAS
500035,2025-07-05,1043,CDT,54126510.0,COP,"0,087",0,App,Aprobada,Barranquilla,54126510.0,Logistica Express SA,NIT,864182544-0,Empresarial,Medellín,2019-12-28,"{'email': 'logistica.express.sa@empresa.com.co', 'telefono': '+57 312 842 4100'}","['Cuenta Ahorros', 'Credito', 'Cuenta Corriente']",1,Logistica Express SA
500016,2024-02-04,1050,CDT,4255786450.0,COP,"9,4",90,Cajero,En proceso,Medellín,4255786450.0,Inversiones El Roble SAS,NIT,843374700-0,Sin segmento,Bogotá,2023-06-08,"{'email': 'inversiones.el.roble.sas@hotmail.com', 'telefono': '(608) 725 7455'}",,0,Inversiones El Roble SAS
500289,2024-11-23,1036,Cuenta de Ahorros,4250929.0,COP,0,0,Oficina,Rechazada,Bogotá,4250929.0,Felipe  Cardenas,NIT,382543348,Premium,Cali,2022-12-12,"{'email': 'felipe.cardenas@hotmail.com', 'telefono': '(606) 290 6603'}","['CDT', 'Credito', 'Cuenta Ahorros']",True,Felipe  Cardenas
500188,2024-10-10,1048,Cuenta Corriente,11463110.0,COP,0,0,Oficina,Aprobada,Cali,11463110.0,TecnoSoluciones SAS,NIT,835108164-6,Empresarial,Bogotá,2019-08-28,"{'email': 'tecnosoluciones.sas@gmail.com', 'telefono': '+57 325 520 4815'}","['CDT', 'Cuenta Ahorros']",False,TecnoSoluciones SAS
